symbol,suffix,last_price,Prev_Close,change_pct,darvas_signal,Box_Top,Box_Bottom,Upside_to_Top%,Position_in_Box%,Data_Points,Piotroski_Score,Piotroski_Strong,CoffeeCan,CC_Score,market,yf_symbol,exchange,currency,pegu_score,pegu_grade,sarvas_score,sarvas_signal,data_source,scan_date
SILVER360,.NS,212.9,219.36,-2.94,BREAKDOWN_SELL,239.67,216.43,12.57,-15.2,60.0,,,,,IN,SILVER360.NS,,,70,A,5,SELL,local,2026-07-03
ARIHANTSUP,.NS,254.6,262.35,-2.95,BREAKDOWN_SELL,275.65,258.65,8.27,-23.8,62.0,,,,,IN,ARIHANTSUP.NS,,,70,A,5,SELL,local,2026-07-03
TATSILV,.NS,21.02,21.66,-2.95,BREAKDOWN_SELL,23.0,21.36,9.42,-20.7,60.0,,,,,IN,TATSILV.NS,,,70,A,5,SELL,local,2026-07-03
ICSL,.BO,4.61,4.75,-2.95,BREAKOUT_BUY,4.59,4.18,-0.43,104.9,61.0,4.0,NO,FAIL,—,IN,ICSL.BO,,,70,A,5,SELL,local,2026-07-03
BOMDYEING,.NS,131.37,135.36,-2.95,IN_BOX,136.65,131.12,4.02,4.5,63.0,,,,,IN,BOMDYEING.NS,,,70,A,5,SELL,local,2026-07-03
AAKASH,.NS,8.84,9.11,-2.96,BREAKDOWN_SELL,9.8,8.85,10.86,-1.1,62.0,,,,,IN,AAKASH.NS,,,70,A,5,SELL,local,2026-07-03
RAJOOENG,.NS,54.41,56.07,-2.96,IN_BOX,56.69,54.0,4.19,15.2,63.0,,,,,IN,RAJOOENG.NS,,,70,A,5,SELL,local,2026-07-03
EMKAY,.NS,279.27,287.8,-2.96,BREAKDOWN_SELL,300.0,280.82,7.42,-8.1,62.0,,,,,IN,EMKAY.NS,,,70,A,5,SELL,local,2026-07-03
NIITLTD,.NS,100.38,103.45,-2.97,IN_BOX,110.0,94.4,9.58,38.3,63.0,,,,,IN,NIITLTD.NS,,,70,A,5,SELL,local,2026-07-03
GBLOGISTIC,.BO,31.05,32.0,-2.97,IN_BOX,36.0,31.0,15.94,1.0,61.0,,,,,IN,GBLOGISTIC.BO,,,70,A,5,SELL,local,2026-07-03
NITINSPIN,.NS,550.4,567.3,-2.98,IN_BOX,571.0,542.3,3.74,28.2,63.0,,,,,IN,NITINSPIN.NS,,,70,A,5,SELL,local,2026-07-03
KSR,.NS,31.59,32.56,-2.98,IN_BOX,31.96,29.09,1.17,87.1,62.0,,,,,IN,KSR.NS,,,70,A,5,SELL,local,2026-07-03
BSHSL,.BO,88.3,91.01,-2.98,BREAKDOWN_SELL,95.0,90.0,7.59,-34.0,33.0,,,,,IN,BSHSL.BO,,,70,A,5,SELL,local,2026-07-03
KOTIC,.NS,163.32,168.34,-2.98,IN_BOX,178.0,158.01,8.99,26.6,47.0,,,,,IN,KOTIC.NS,,,70,A,5,SELL,local,2026-07-03
STANLEY,.NS,144.74,149.2,-2.99,BREAKDOWN_SELL,154.94,145.5,7.05,-8.1,61.0,,,,,IN,STANLEY.NS,,,70,A,5,SELL,local,2026-07-03
NRAIL,.NS,455.4,469.5,-3.0,IN_BOX,464.1,436.6,1.91,68.4,63.0,,,,,IN,NRAIL.NS,,,70,A,5,SELL,local,2026-07-03
ROLCOEN,.BO,504.4,520.0,-3.0,BREAKDOWN_SELL,542.45,516.0,7.54,-43.9,61.0,,,,,IN,ROLCOEN.BO,,,70,A,5,SELL,local,2026-07-03
CYBERTECH,.NS,151.12,155.79,-3.0,IN_BOX,153.99,144.9,1.9,68.4,62.0,,,,,IN,CYBERTECH.NS,,,70,A,5,SELL,local,2026-07-03
INDRANIB,.BO,9.7,10.0,-3.0,BREAKDOWN_SELL,11.4,10.0,17.53,-21.4,61.0,,,,,IN,INDRANIB.BO,,,70,A,5,SELL,local,2026-07-03
AIIL,.NS,518.0,534.05,-3.01,BREAKDOWN_SELL,562.2,528.0,8.53,-29.2,63.0,,,,,IN,AIIL.NS,,,70,A,5,SELL,local,2026-07-03
STEELCAS,.NS,297.95,307.2,-3.01,IN_BOX,309.0,286.15,3.71,51.6,61.0,,,,,IN,STEELCAS.NS,,,70,A,5,SELL,local,2026-07-03
VGL,.NS,66.03,68.08,-3.01,IN_BOX,81.0,65.9,22.67,0.9,62.0,,,,,IN,VGL.NS,,,70,A,5,SELL,local,2026-07-03
EMPIND,.BO,980.95,1011.4,-3.01,BREAKDOWN_SELL,1068.0,1004.0,8.87,-36.0,61.0,,,,,IN,EMPIND.BO,,,70,A,5,SELL,local,2026-07-03
SAYAJIIND,.BO,112.4,115.9,-3.02,IN_BOX,129.45,108.45,15.17,18.8,61.0,,,,,IN,SAYAJIIND.BO,,,70,A,5,SELL,local,2026-07-03
SVCIND,.BO,2.25,2.32,-3.02,IN_BOX,2.32,2.2,3.11,41.7,61.0,,,,,IN,SVCIND.BO,,,70,A,5,SELL,local,2026-07-03
HARSHA,.NS,416.25,429.2,-3.02,BREAKDOWN_SELL,451.0,426.1,8.35,-39.6,63.0,,,,,IN,HARSHA.NS,,,70,A,5,SELL,local,2026-07-03
RISHABH,.NS,567.4,585.05,-3.02,BREAKOUT_BUY,538.4,501.05,-5.11,177.6,61.0,,,,,IN,RISHABH.NS,,,70,A,5,SELL,local,2026-07-03
KIDUJA,.BO,16.0,16.5,-3.03,IN_BOX,16.71,15.05,4.44,57.2,61.0,,,,,IN,KIDUJA.BO,,,70,A,5,SELL,local,2026-07-03
SRUSTEELS,.BO,1.92,1.98,-3.03,IN_BOX,2.18,1.81,13.54,29.7,61.0,,,,,IN,SRUSTEELS.BO,,,70,A,5,SELL,local,2026-07-03
CFF,.BO,831.55,857.6,-3.04,BREAKOUT_BUY,756.35,700.0,-9.04,233.5,61.0,,,,,IN,CFF.BO,,,70,A,5,SELL,local,2026-07-03
TARACHAND,.NS,57.12,58.91,-3.04,IN_BOX,57.76,55.02,1.12,76.6,62.0,,,,,IN,TARACHAND.NS,,,70,A,5,SELL,local,2026-07-03
ASHAPURMIN,.NS,671.3,692.35,-3.04,BREAKDOWN_SELL,726.95,688.4,8.29,-44.4,63.0,,,,,IN,ASHAPURMIN.NS,,,70,A,5,SELL,local,2026-07-03
KEERTHI,.BO,38.0,39.19,-3.04,BREAKDOWN_SELL,41.94,39.0,10.37,-34.0,61.0,,,,,IN,KEERTHI.BO,,,70,A,5,SELL,local,2026-07-03
MEDIASSIST,.NS,363.15,374.55,-3.04,IN_BOX,373.45,360.0,2.84,23.4,62.0,,,,,IN,MEDIASSIST.NS,,,70,A,5,SELL,local,2026-07-03
ADL,.NS,68.2,70.34,-3.04,IN_BOX,71.5,67.2,4.84,23.3,62.0,,,,,IN,ADL.NS,,,70,A,5,SELL,local,2026-07-03
YASHHTEJ,.BO,48.5,50.02,-3.04,BREAKDOWN_SELL,54.65,49.88,12.68,-28.9,61.0,,,,,IN,YASHHTEJ.BO,,,70,A,5,SELL,local,2026-07-03
MCLOUD,.NS,27.13,27.98,-3.04,BREAKDOWN_SELL,34.29,27.51,26.39,-5.6,63.0,,,,,IN,MCLOUD.NS,,,70,A,5,SELL,local,2026-07-03
JAGANLAM,.BO,49.34,50.89,-3.05,IN_BOX,52.5,48.0,6.4,29.8,61.0,,,,,IN,JAGANLAM.BO,,,70,A,5,SELL,local,2026-07-03
ZIMLAB,.BO,123.85,127.75,-3.05,BREAKOUT_BUY,118.55,107.0,-4.28,145.9,61.0,,,,,IN,ZIMLAB.BO,,,70,A,5,SELL,local,2026-07-03
AMKAY,.BO,52.35,54.0,-3.06,BREAKDOWN_SELL,55.0,53.5,5.06,-76.7,62.0,,,,,IN,AMKAY.BO,,,70,A,5,SELL,local,2026-07-03
MFSL,.NS,1611.4,1662.3,-3.06,IN_BOX,1679.9,1541.0,4.25,50.7,63.0,,,,,IN,MFSL.NS,,,70,A,5,SELL,local,2026-07-03
NAUKRI,.NS,978.85,1009.8,-3.06,IN_BOX,1029.0,955.0,5.12,32.2,63.0,,,,,IN,NAUKRI.NS,,,70,A,5,SELL,local,2026-07-03
TANVI,.BO,59.23,61.1,-3.06,IN_BOX,66.0,56.79,11.43,26.5,62.0,,,,,IN,TANVI.BO,,,70,A,5,SELL,local,2026-07-03
ORCHPHARMA,.NS,963.3,993.95,-3.08,IN_BOX,1049.7,948.5,8.97,14.6,63.0,,,,,IN,ORCHPHARMA.NS,,,70,A,5,SELL,local,2026-07-03
INDSILHYD,.BO,39.99,41.26,-3.08,IN_BOX,42.7,35.22,6.78,63.8,61.0,,,,,IN,INDSILHYD.BO,,,70,A,5,SELL,local,2026-07-03
SYSTMTXC,.BO,63.0,65.0,-3.08,BREAKDOWN_SELL,68.76,63.6,9.14,-11.6,61.0,,,,,IN,SYSTMTXC.BO,,,70,A,5,SELL,local,2026-07-03
THAKRAL,.BO,13.8,14.24,-3.09,IN_BOX,15.43,13.5,11.81,15.5,61.0,,,,,IN,THAKRAL.BO,,,70,A,5,SELL,local,2026-07-03
KIRLOSENG,.NS,2484.3,2563.6,-3.09,BREAKOUT_BUY,1907.6,1791.1,-23.21,595.0,63.0,,,,,IN,KIRLOSENG.NS,,,70,A,5,SELL,local,2026-07-03
KCP,.NS,170.57,176.02,-3.1,BREAKOUT_BUY,170.5,162.9,-0.04,100.9,62.0,7.0,YES,FAIL,3/5,IN,KCP.NS,,,70,A,5,SELL,local,2026-07-03
GUJCONT,.BO,148.4,153.15,-3.1,BREAKDOWN_SELL,166.7,151.1,12.33,-17.3,61.0,,,,,IN,GUJCONT.BO,,,70,A,5,SELL,local,2026-07-03
SILVERBETA,.NS,208.65,215.32,-3.1,BREAKDOWN_SELL,235.99,212.25,13.1,-15.2,60.0,,,,,IN,SILVERBETA.NS,,,70,A,5,SELL,local,2026-07-03
CLSEL,.NS,285.35,294.5,-3.11,BREAKDOWN_SELL,297.35,286.8,4.21,-13.7,62.0,,,,,IN,CLSEL.NS,,,70,A,5,SELL,local,2026-07-03
MUKKA,.NS,24.32,25.1,-3.11,IN_BOX,25.4,24.04,4.44,20.6,62.0,,,,,IN,MUKKA.NS,,,70,A,5,SELL,local,2026-07-03
HIRECT,.NS,1121.0,1157.1,-3.12,IN_BOX,1169.4,1115.7,4.32,9.9,63.0,,,,,IN,HIRECT.NS,,,70,A,5,SELL,local,2026-07-03
VMSTMT,.BO,43.79,45.2,-3.12,BREAKDOWN_SELL,47.0,44.03,7.33,-8.1,61.0,,,,,IN,VMSTMT.BO,,,70,A,5,SELL,local,2026-07-03
BETA,.NS,2096.6,2164.4,-3.13,BREAKOUT_BUY,1451.0,1382.3,-30.79,1039.7,62.0,,,,,IN,BETA.NS,,,70,A,5,SELL,local,2026-07-03
AUBANK,.NS,1033.85,1067.2,-3.13,IN_BOX,1056.0,1010.0,2.14,51.8,63.0,,,,,IN,AUBANK.NS,,,70,A,5,SELL,local,2026-07-03
AURIGROW,.NS,0.31,0.32,-3.13,BREAKDOWN_SELL,0.36,0.32,16.13,-25.0,63.0,,,,,IN,AURIGROW.NS,,,70,A,5,SELL,local,2026-07-03
SHIVAAGRO,.BO,39.61,40.89,-3.13,BREAKDOWN_SELL,44.0,40.0,11.08,-9.7,61.0,,,,,IN,SHIVAAGRO.BO,,,70,A,5,SELL,local,2026-07-03
SUNRETAIL,.BO,0.31,0.32,-3.13,IN_BOX,0.34,0.31,9.68,0.0,62.0,,,,,IN,SUNRETAIL.BO,,,70,A,5,SELL,local,2026-07-03
TIIL,.NS,2559.0,2641.6,-3.13,IN_BOX,2579.1,2482.0,0.79,79.3,61.0,,,,,IN,TIIL.NS,,,70,A,5,SELL,local,2026-07-03
GTTDATA,.BO,41.47,42.81,-3.13,IN_BOX,43.45,40.0,4.77,42.6,61.0,,,,,IN,GTTDATA.BO,,,70,A,5,SELL,local,2026-07-03
KALPATARU,.NS,307.55,317.5,-3.13,BREAKDOWN_SELL,335.85,312.0,9.2,-18.7,62.0,,,,,IN,KALPATARU.NS,,,70,A,5,SELL,local,2026-07-03
IBULLSLTD,.BO,25.59,26.42,-3.14,BREAKOUT_BUY,24.68,22.35,-3.56,139.1,61.0,,,,,IN,IBULLSLTD.BO,,,70,A,5,SELL,local,2026-07-03
MAHSEAMLES,.NS,628.4,648.8,-3.14,IN_BOX,638.6,611.0,1.62,63.0,63.0,,,,,IN,MAHSEAMLES.NS,,,70,A,5,SELL,local,2026-07-03
BHARATCOAL,.NS,40.47,41.78,-3.14,BREAKDOWN_SELL,43.76,40.71,8.13,-7.9,63.0,,,,,IN,BHARATCOAL.NS,,,70,A,5,SELL,local,2026-07-03
IRISDOREME,.NS,39.65,40.94,-3.15,IN_BOX,41.37,37.36,4.34,57.1,62.0,,,,,IN,IRISDOREME.NS,,,70,A,5,SELL,local,2026-07-03
LEMERITE,.NS,24.28,25.07,-3.15,BREAKDOWN_SELL,29.38,25.07,21.0,-18.3,63.0,,,,,IN,LEMERITE.NS,,,70,A,5,SELL,local,2026-07-03
PALMJEWELS,.BO,14.76,15.24,-3.15,IN_BOX,16.0,14.41,8.4,22.0,61.0,,,,,IN,PALMJEWELS.BO,,,70,A,5,SELL,local,2026-07-03
GANESHCP,.NS,193.67,199.96,-3.15,BREAKDOWN_SELL,205.62,194.51,6.17,-7.6,62.0,,,,,IN,GANESHCP.NS,,,70,A,5,SELL,local,2026-07-03
IL&FSENGG,.BO,30.0,30.98,-3.16,IN_BOX,30.25,27.6,0.83,90.6,61.0,,,,,IN,IL&FSENGG.BO,,,70,A,5,SELL,local,2026-07-03
ADFFOODS,.NS,300.5,310.3,-3.16,BREAKOUT_BUY,297.0,267.3,-1.16,111.8,63.0,6.0,NO,FAIL,—,IN,ADFFOODS.NS,,,70,A,5,SELL,local,2026-07-03
DCXINDIA,.NS,191.3,197.55,-3.16,IN_BOX,191.98,173.1,0.36,96.4,63.0,,,,,IN,DCXINDIA.NS,,,70,A,5,SELL,local,2026-07-03
OLAELEC,.NS,41.8,43.17,-3.17,IN_BOX,44.21,41.05,5.77,23.7,63.0,,,,,IN,OLAELEC.NS,,,70,A,5,SELL,local,2026-07-03
SHARVAYA,.BO,103.7,107.1,-3.17,BREAKOUT_BUY,86.35,79.1,-16.73,339.3,62.0,,,,,IN,SHARVAYA.BO,,,70,A,5,SELL,local,2026-07-03
AFIL,.BO,10.39,10.73,-3.17,IN_BOX,10.68,9.36,2.79,78.0,61.0,,,,,IN,AFIL.BO,,,70,A,5,SELL,local,2026-07-03
SIMBHALS,.BO,6.73,6.95,-3.17,IN_BOX,7.17,6.66,6.54,13.7,62.0,,,,,IN,SIMBHALS.BO,,,70,A,5,SELL,local,2026-07-03
UEL,.NS,132.93,137.28,-3.17,BREAKDOWN_SELL,147.5,135.25,10.96,-18.9,61.0,,,,,IN,UEL.NS,,,70,A,5,SELL,local,2026-07-03
SSL,.BO,30.5,31.5,-3.17,IN_BOX,34.0,29.35,11.48,24.7,61.0,,,,,IN,SSL.BO,,,70,A,5,SELL,local,2026-07-03
VHLTD,.BO,129.35,133.6,-3.18,BREAKDOWN_SELL,144.85,130.2,11.98,-5.8,61.0,,,,,IN,VHLTD.BO,,,70,A,5,SELL,local,2026-07-03
BUTTERFLY,.NS,656.85,678.45,-3.18,IN_BOX,683.0,637.25,3.98,42.8,63.0,,,,,IN,BUTTERFLY.NS,,,70,A,5,SELL,local,2026-07-03
KANANIIND,.NS,1.52,1.57,-3.18,BREAKDOWN_SELL,1.63,1.54,7.24,-22.2,62.0,,,,,IN,KANANIIND.NS,,,70,A,5,SELL,local,2026-07-03
SILVERTUC,.NS,184.59,190.68,-3.19,IN_BOX,200.34,179.9,8.53,22.9,62.0,,,,,IN,SILVERTUC.NS,,,70,A,5,SELL,local,2026-07-03
PRATIKSH,.BO,19.07,19.7,-3.2,IN_BOX,20.48,19.0,7.39,4.7,61.0,,,,,IN,PRATIKSH.BO,,,70,A,5,SELL,local,2026-07-03
SAMPANN,.NS,27.55,28.46,-3.2,IN_BOX,28.9,26.27,4.9,48.7,61.0,,,,,IN,SAMPANN.NS,,,70,A,5,SELL,local,2026-07-03
HATHWAYB,.BO,13.0,13.43,-3.2,BREAKOUT_BUY,12.8,10.3,-1.54,108.0,61.0,4.0,NO,FAIL,—,IN,HATHWAYB.BO,,,70,A,5,SELL,local,2026-07-03
HPBL,.BO,216.5,223.65,-3.2,IN_BOX,238.9,212.0,10.35,16.7,61.0,,,,,IN,HPBL.BO,,,70,A,5,SELL,local,2026-07-03
SUPREMEIND,.NS,3421.9,3535.4,-3.21,BREAKDOWN_SELL,3572.74,3452.09,4.41,-25.0,62.0,,,,,IN,SUPREMEIND.NS,,,70,A,5,SELL,local,2026-07-03
APLABPP,.BO,73.0,75.42,-3.21,IN_BOX,82.0,72.4,12.33,6.2,61.0,,,,,IN,APLABPP.BO,,,70,A,5,SELL,local,2026-07-03
SPARKLEGR,.BO,69.85,72.17,-3.21,IN_BOX,80.0,64.0,14.53,36.6,61.0,,,,,IN,SPARKLEGR.BO,,,70,A,5,SELL,local,2026-07-03
NAPL,.BO,193.2,199.6,-3.21,IN_BOX,205.5,183.15,6.37,45.0,61.0,,,,,IN,NAPL.BO,,,70,A,5,SELL,local,2026-07-03
NEPHROPLUS,.NS,657.95,679.75,-3.21,BREAKDOWN_SELL,752.15,708.6,14.32,-116.3,61.0,,,,,IN,NEPHROPLUS.NS,,,70,A,5,SELL,local,2026-07-03
CMSINFO,.NS,291.1,300.75,-3.21,IN_BOX,301.4,290.1,3.54,8.8,63.0,,,,,IN,CMSINFO.NS,,,70,A,5,SELL,local,2026-07-03
ELFORGE,.BO,19.63,20.28,-3.21,BREAKOUT_BUY,17.49,16.3,-10.9,279.8,61.0,,,,,IN,ELFORGE.BO,,,70,A,5,SELL,local,2026-07-03
PRAKASHSTL,.NS,4.22,4.36,-3.21,BREAKDOWN_SELL,4.69,4.3,11.14,-20.5,63.0,,,,,IN,PRAKASHSTL.NS,,,70,A,5,SELL,local,2026-07-03
VEDL,.NS,273.45,282.55,-3.22,BREAKDOWN_SELL,309.0,278.15,13.0,-15.2,62.0,,,,,IN,VEDL.NS,,,70,A,5,SELL,local,2026-07-03
SEPC,.NS,6.59,6.81,-3.23,BREAKDOWN_SELL,7.84,6.87,18.97,-28.9,62.0,,,,,IN,SEPC.NS,,,70,A,5,SELL,local,2026-07-03
MUNOTHFI,.BO,30.0,31.0,-3.23,BREAKDOWN_SELL,31.36,31.0,4.53,-277.8,61.0,,,,,IN,MUNOTHFI.BO,,,70,A,5,SELL,local,2026-07-03
OPTIFIN,.BO,14.68,15.17,-3.23,IN_BOX,16.01,14.58,9.06,7.0,61.0,,,,,IN,OPTIFIN.BO,,,70,A,5,SELL,local,2026-07-03
PBMPOLY,.BO,53.71,55.5,-3.23,IN_BOX,57.78,50.2,7.58,46.3,61.0,,,,,IN,PBMPOLY.BO,,,70,A,5,SELL,local,2026-07-03
SAWACA,.BO,0.3,0.31,-3.23,IN_BOX,0.33,0.29,10.0,25.0,61.0,,,,,IN,SAWACA.BO,,,70,A,5,SELL,local,2026-07-03
SILVERAG,.NS,210.17,217.21,-3.24,BREAKDOWN_SELL,237.78,214.07,13.14,-16.4,60.0,,,,,IN,SILVERAG.NS,,,70,A,5,SELL,local,2026-07-03
SHADOWFAX,.NS,221.31,228.71,-3.24,IN_BOX,227.6,211.55,2.84,60.8,62.0,,,,,IN,SHADOWFAX.NS,,,70,A,5,SELL,local,2026-07-03
ASTRAL,.NS,1486.9,1536.7,-3.24,BREAKDOWN_SELL,1583.3,1515.7,6.48,-42.6,63.0,,,,,IN,ASTRAL.NS,,,70,A,5,SELL,local,2026-07-03
KITEX,.NS,162.43,167.89,-3.25,IN_BOX,164.71,141.17,1.4,90.3,63.0,,,,,IN,KITEX.NS,,,70,A,5,SELL,local,2026-07-03
JAIBALAJI,.BO,68.2,70.49,-3.25,IN_BOX,70.0,65.11,2.64,63.2,61.0,,,,,IN,JAIBALAJI.BO,,,70,A,5,SELL,local,2026-07-03
DDEVPLSTIK,.NS,272.43,281.64,-3.27,BREAKOUT_BUY,265.1,251.25,-2.69,152.9,63.0,,,,,IN,DDEVPLSTIK.NS,,,70,A,5,SELL,local,2026-07-03
RAMRAT,.NS,404.4,418.05,-3.27,BREAKOUT_BUY,389.7,354.0,-3.64,141.2,62.0,,,,,IN,RAMRAT.NS,,,70,A,5,SELL,local,2026-07-03
THEMISMED,.NS,114.33,118.2,-3.27,BREAKOUT_BUY,104.95,100.52,-8.2,311.7,62.0,,,,,IN,THEMISMED.NS,,,70,A,5,SELL,local,2026-07-03
TNPETRO,.NS,94.0,97.19,-3.28,BREAKOUT_BUY,92.6,89.85,-1.49,150.9,62.0,4.0,NO,FAIL,—,IN,TNPETRO.NS,,,70,A,5,SELL,local,2026-07-03
ELLEN,.NS,269.85,279.0,-3.28,BREAKDOWN_SELL,294.95,275.0,9.3,-25.8,62.0,,,,,IN,ELLEN.NS,,,70,A,5,SELL,local,2026-07-03
PRISMX,.BO,0.59,0.61,-3.28,IN_BOX,0.65,0.59,10.17,0.0,61.0,,,,,IN,PRISMX.BO,,,70,A,5,SELL,local,2026-07-03
GOKUL,.NS,41.6,43.01,-3.28,IN_BOX,43.99,40.2,5.75,36.9,62.0,,,,,IN,GOKUL.NS,,,70,A,5,SELL,local,2026-07-03
NIITMTS,.NS,227.43,235.17,-3.29,IN_BOX,232.46,210.03,2.21,77.6,62.0,,,,,IN,NIITMTS.NS,,,70,A,5,SELL,local,2026-07-03
V2RETAIL,.NS,221.23,228.79,-3.3,BREAKDOWN_SELL,237.5,227.1,7.35,-56.4,62.0,,,,,IN,V2RETAIL.NS,,,70,A,5,SELL,local,2026-07-03
REMSONSIND,.NS,81.99,84.79,-3.3,BREAKDOWN_SELL,88.0,83.15,7.33,-23.9,62.0,,,,,IN,REMSONSIND.NS,,,70,A,5,SELL,local,2026-07-03
SWARNSAR,.BO,31.38,32.45,-3.3,BREAKDOWN_SELL,33.8,31.52,7.71,-6.1,61.0,,,,,IN,SWARNSAR.BO,,,70,A,5,SELL,local,2026-07-03
STCINDIA,.NS,129.31,133.74,-3.31,BREAKDOWN_SELL,146.4,131.25,13.22,-12.8,62.0,,,,,IN,STCINDIA.NS,,,70,A,5,SELL,local,2026-07-03
ORIENTCER,.NS,39.77,41.13,-3.31,IN_BOX,39.9,37.11,0.33,95.3,63.0,,,,,IN,ORIENTCER.NS,,,70,A,5,SELL,local,2026-07-03
BANSWRAS,.NS,133.15,137.71,-3.31,IN_BOX,144.0,125.65,8.15,40.9,62.0,,,,,IN,BANSWRAS.NS,,,70,A,5,SELL,local,2026-07-03
MSL,.BO,119.4,123.5,-3.32,IN_BOX,124.95,116.7,4.65,32.7,61.0,,,,,IN,MSL.BO,,,70,A,5,SELL,local,2026-07-03
FILTRA,.BO,58.01,60.0,-3.32,BREAKOUT_BUY,53.51,42.0,-7.76,139.1,61.0,,,,,IN,FILTRA.BO,,,70,A,5,SELL,local,2026-07-03
HCKKVENTURE,.BO,29.0,30.0,-3.33,BREAKDOWN_SELL,32.57,29.45,12.31,-14.4,62.0,,,,,IN,HCKKVENTURE.BO,,,70,A,5,SELL,local,2026-07-03
SUPHA,.BO,0.29,0.3,-3.33,BREAKOUT_BUY,0.28,0.25,-3.45,133.3,62.0,,,,,IN,SUPHA.BO,,,70,A,5,SELL,local,2026-07-03
RAJSREESUG,.NS,31.9,33.0,-3.33,BREAKDOWN_SELL,34.49,32.26,8.12,-16.1,62.0,,,,,IN,RAJSREESUG.NS,,,70,A,5,SELL,local,2026-07-03
MUTHOOTFIN,.NS,3025.6,3129.9,-3.33,BREAKDOWN_SELL,3214.0,3129.0,6.23,-121.6,63.0,,,,,IN,MUTHOOTFIN.NS,,,70,A,5,SELL,local,2026-07-03
NOUVEAU,.BO,0.29,0.3,-3.33,BREAKDOWN_SELL,0.33,0.3,13.79,-33.3,61.0,,,,,IN,NOUVEAU.BO,,,70,A,5,SELL,local,2026-07-03
SHALPRO,.BO,0.29,0.3,-3.33,BREAKDOWN_SELL,0.33,0.3,13.79,-33.3,61.0,,,,,IN,SHALPRO.BO,,,70,A,5,SELL,local,2026-07-03
DYNAMATECH,.NS,10232.0,10586.0,-3.34,IN_BOX,10356.0,9769.0,1.21,78.9,62.0,,,,,IN,DYNAMATECH.NS,,,70,A,5,SELL,local,2026-07-03
KMEW,.NS,2240.0,2317.4,-3.34,BREAKOUT_BUY,2048.0,1711.3,-8.57,157.0,63.0,,,,,IN,KMEW.NS,,,70,A,5,SELL,local,2026-07-03
ZFSTEERING,.NS,676.15,699.5,-3.34,BREAKDOWN_SELL,713.7,685.75,5.55,-34.3,47.0,,,,,IN,ZFSTEERING.NS,,,70,A,5,SELL,local,2026-07-03
RHETAN,.NS,26.55,27.47,-3.35,IN_BOX,30.04,26.54,13.15,0.3,63.0,,,,,IN,RHETAN.NS,,,70,A,5,SELL,local,2026-07-03
CORALAB,.BO,626.05,647.8,-3.36,BREAKOUT_BUY,510.0,495.0,-18.54,873.7,61.0,,,,,IN,CORALAB.BO,,,70,A,5,SELL,local,2026-07-03
TELOGICA,.BO,9.5,9.83,-3.36,IN_BOX,10.2,8.95,7.37,44.0,61.0,,,,,IN,TELOGICA.BO,,,70,A,5,SELL,local,2026-07-03
SHREMETAL,.BO,38.83,40.18,-3.36,IN_BOX,42.0,35.0,8.16,54.7,61.0,,,,,IN,SHREMETAL.BO,,,70,A,5,SELL,local,2026-07-03
TERAI,.BO,129.0,133.5,-3.37,IN_BOX,140.55,115.4,8.95,54.1,61.0,,,,,IN,TERAI.BO,,,70,A,5,SELL,local,2026-07-03
SURAJ,.BO,228.0,235.95,-3.37,IN_BOX,244.75,220.0,7.35,32.3,61.0,,,,,IN,SURAJ.BO,,,70,A,5,SELL,local,2026-07-03
GROBTEA,.NS,912.1,944.0,-3.38,IN_BOX,949.0,873.4,4.05,51.2,63.0,,,,,IN,GROBTEA.NS,,,70,A,5,SELL,local,2026-07-03
DELHIVERY,.NS,464.8,481.05,-3.38,BREAKOUT_BUY,444.5,428.1,-4.37,223.8,63.0,,,,,IN,DELHIVERY.NS,,,70,A,5,SELL,local,2026-07-03
BRIGADE,.NS,525.2,543.55,-3.38,IN_BOX,566.05,519.0,7.78,13.2,63.0,,,,,IN,BRIGADE.NS,,,70,A,5,SELL,local,2026-07-03
VALINDIA,.BO,17.68,18.3,-3.39,BREAKDOWN_SELL,18.45,18.0,4.36,-71.1,61.0,,,,,IN,VALINDIA.BO,,,70,A,5,SELL,local,2026-07-03
KRETTOSYS,.BO,0.57,0.59,-3.39,BREAKDOWN_SELL,0.71,0.59,24.56,-16.7,61.0,,,,,IN,KRETTOSYS.BO,,,70,A,5,SELL,local,2026-07-03
CFEL,.BO,35.5,36.75,-3.4,IN_BOX,38.57,35.0,8.65,14.0,61.0,,,,,IN,CFEL.BO,,,70,A,5,SELL,local,2026-07-03
GRINFRA,.NS,942.85,976.0,-3.4,BREAKOUT_BUY,913.0,866.95,-3.17,164.8,63.0,,,,,IN,GRINFRA.NS,,,70,A,5,SELL,local,2026-07-03
IGCL,.NS,59.39,61.48,-3.4,IN_BOX,63.55,59.16,7.0,5.2,62.0,,,,,IN,IGCL.NS,,,70,A,5,SELL,local,2026-07-03
CENTRUM,.NS,21.83,22.6,-3.41,IN_BOX,22.3,21.41,2.15,47.2,63.0,,,,,IN,CENTRUM.NS,,,70,A,5,SELL,local,2026-07-03
LASTMILE,.BO,8.21,8.5,-3.41,BREAKDOWN_SELL,9.73,8.46,18.51,-19.7,61.0,,,,,IN,LASTMILE.BO,,,70,A,5,SELL,local,2026-07-03
ELIN,.NS,99.43,102.95,-3.42,BREAKDOWN_SELL,109.44,101.33,10.07,-23.4,63.0,,,,,IN,ELIN.NS,,,70,A,5,SELL,local,2026-07-03
